idx,y_true,y_prob_rf
20029,0,0.0275
20030,0,0.045
20031,0,0.105
20032,0,0.0225
20033,0,0.01
20034,0,0.37
20035,0,0.21
20036,0,0.0375
20037,0,0.2075
20038,0,0.08
20039,0,0.06
20040,1,0.08
20041,0,0.165
20042,0,0.055
20043,0,0.115
20044,0,0.0625
20045,1,0.0475
20046,0,0.03
20047,0,0.07
20048,0,0.0175
20049,0,0.02
20050,0,0.04
20051,0,0.045
20052,0,0.04
20053,0,0.11
20054,0,0.1175
20055,0,0.19
20056,0,0.0225
20057,0,0.14
20058,0,0.1875
20059,0,0.115
20060,0,0.0375
20061,0,0.13
20062,0,0.0625
20063,0,0.0475
20064,0,0.12
20065,0,0.0175
20066,0,0.09
20067,0,0.145
20068,0,0.025
20069,0,0.0775
20070,0,0.0775
20071,0,0.03
20072,0,0.06
20073,0,0.0675
20074,0,0.0375
20075,0,0.175
20076,0,0.025
20077,0,0.085
20078,0,0.0675
20079,0,0.06
20080,0,0.09
20081,0,0.06
20082,0,0.01
20083,0,0.03
20084,0,0.09
20085,0,0.1175
20086,0,0.0825
20087,0,0.045
20088,1,0.1475
20089,1,0.0675
20090,0,0.13
20091,0,0.255
20092,0,0.04
20093,0,0.0775
20094,0,0.0275
20095,0,0.0475
20096,0,0.2925
20097,0,0.075
20098,0,0.01
20099,0,0.09
20100,0,0.0625
20101,0,0.1025
20102,0,0.095
20103,0,0.225
20104,0,0.12
20105,0,0.035
20106,0,0.2125
20107,0,0.0075
20108,0,0.0425
20109,1,0.1975
20110,0,0.0075
20111,0,0.03
20112,0,0.3325
20113,0,0.05
20114,0,0.085
20115,0,0.025
20116,0,0.05
20117,0,0.3025
20118,0,0.12
20119,0,0.05
20120,0,0.0775
20121,0,0.1075
20122,0,0.1
20123,0,0.0775
20124,0,0.095
20125,0,0.1125
20126,0,0.065
20127,0,0.0675
20128,0,0.1625
20129,0,0.0375
20130,0,0.1225
20131,0,0.1625
20132,0,0.0425
20133,0,0.2225
20134,0,0.1025
20135,0,0.03
20136,0,0.0375
20137,0,0.055
20138,0,0.145
20139,0,0.0125
20140,0,0.2125
20141,0,0.205
20142,0,0.15
20143,0,0.0825
20144,0,0.2975
20145,0,0.0225
20146,1,0.1225
20147,0,0.15
20148,0,0.02
20149,0,0.06
20150,0,0.005
20151,0,0.015
20152,0,0.055
20153,0,0.105
20154,0,0.175
20155,0,0.1275
20156,0,0.0625
20157,1,0.105
20158,0,0.0775
20159,1,0.0525
20160,1,0.1075
20161,0,0.2625
20162,0,0.05
20163,0,0.055
20164,0,0.0625
20165,0,0.0625
20166,0,0.07
20167,0,0.1125
20168,0,0.025
20169,0,0.0225
20170,0,0.0925
20171,0,0.0425
20172,0,0.045
20173,0,0.0425
20174,0,0.145
20175,0,0.035
20176,0,0.1375
20177,0,0.06
20178,0,0.09
20179,0,0.1375
20180,0,0.1075
20181,0,0.0625
20182,0,0.1075
20183,0,0.205
20184,0,0.0725
20185,0,0.045
20186,0,0.1225
20187,0,0.1125
20188,0,0.05
20189,0,0.2075
20190,0,0.22
20191,0,0.0975
20192,0,0.06
20193,0,0.0675
20194,1,0.1925
20195,0,0.005
20196,0,0.065
20197,0,0.055
20198,0,0.045
20199,1,0.0725
20200,0,0.005
20201,0,0.0675
20202,0,0.0825
20203,0,0.105
20204,0,0.065
20205,0,0.0425
20206,0,0.14
20207,0,0.09
20208,0,0.0175
20209,0,0.1675
20210,0,0.05
20211,0,0.0275
20212,0,0.0575
20213,0,0.09
20214,0,0.135
20215,0,0.1225
20216,0,0.045
20217,1,0.2475
20218,0,0.03
20219,1,0.145
20220,0,0.015
20221,0,0.0225
20222,0,0.0325
20223,0,0.1475
20224,0,0.015
20225,0,0.0925
20226,0,0.0175
20227,0,0.0775
20228,0,0.095
20229,0,0.1025
20230,0,0.0175
20231,0,0.025
20232,0,0.0425
20233,0,0.0475
20234,0,0.02
20235,0,0.02
20236,0,0.0325
20237,0,0.28
20238,0,0.0825
20239,0,0.0525
20240,0,0.0475
20241,0,0.0975
20242,0,0.0925
20243,0,0.0525
20244,0,0.07
20245,0,0.0475
20246,0,0.0425
20247,0,0.075
20248,0,0.03
20249,0,0.0225
20250,0,0.0075
20251,0,0.0325
20252,0,0.0575
20253,0,0.0675
20254,0,0.095
20255,0,0.06
20256,0,0.19
20257,0,0.12
20258,0,0.0775
20259,0,0.115
20260,0,0.1725
20261,0,0.055
20262,0,0.1775
20263,0,0.06
20264,0,0.0275
20265,0,0.02
20266,0,0.0875
20267,0,0.21
20268,0,0.05
20269,0,0.0075
20270,0,0.07
20271,0,0.12
20272,0,0.07
20273,0,0.0725
20274,0,0.0225
20275,0,0.03
20276,0,0.1075
20277,0,0.04
20278,0,0.075
20279,1,0.235
20280,0,0.0175
20281,0,0.1975
20282,0,0.1425
20283,1,0.055
20284,0,0.055
20285,0,0.1375
20286,0,0.0075
20287,0,0.0575
20288,0,0.06
20289,0,0.0075
20290,0,0.1475
20291,1,0.0975
20292,0,0.085
20293,1,0.1025
20294,0,0.0325
20295,0,0.06
20296,1,0.13
20297,0,0.0625
20298,0,0.035
20299,1,0.145
20300,0,0.055
20301,0,0.2975
20302,0,0.0475
20303,0,0.035
20304,0,0.015
20305,0,0.0525
20306,0,0.02
20307,1,0.08
20308,0,0.0125
20309,0,0.075
20310,0,0.13
20311,0,0.0275
20312,0,0.1775
20313,0,0.1275
20314,0,0.0525
20315,0,0.06
20316,1,0.26
20317,0,0.0375
20318,1,0.01
20319,1,0.0925
20320,0,0.0175
20321,0,0.1
20322,0,0.0725
20323,0,0.045
20324,0,0.0275
20325,0,0.0875
20326,0,0.165
20327,1,0.1775
20328,0,0.0675
20329,1,0.64
20330,0,0.04
20331,1,0.1425
20332,0,0.035
20333,0,0.03
20334,0,0.0325
20335,0,0.1775
20336,0,0.03
20337,0,0.06
20338,0,0.0875
20339,0,0.035
20340,0,0.05
20341,0,0.0275
20342,0,0.115
20343,0,0.085
20344,0,0.11
20345,0,0.1575
20346,0,0.34
20347,0,0.16
20348,0,0.0375
20349,0,0.0275
20350,0,0.115
20351,0,0.0725
20352,0,0.0675
20353,0,0.07
20354,0,0.01
20355,0,0.195
20356,0,0.0625
20357,0,0.0775
20358,0,0.065
20359,1,0.0625
20360,0,0.0625
20361,0,0.1675
20362,0,0.0925
20363,0,0.1425
20364,0,0.0975
20365,1,0.08
20366,0,0.045
20367,0,0.015
20368,0,0.1025
20369,0,0.0425
20370,0,0.0375
20371,0,0.075
20372,0,0.0225
20373,0,0.0825
20374,0,0.01
20375,0,0.0975
20376,1,0.205
20377,0,0.055
20378,0,0.1125
20379,0,0.3
20380,0,0.41
20381,0,0.05
20382,0,0.1025
20383,0,0.0475
20384,0,0.0675
20385,0,0.1625
20386,0,0.0325
20387,1,0.135
20388,0,0.05
20389,1,0.1325
20390,0,0.1675
20391,0,0.1225
20392,0,0.0325
20393,0,0.055
20394,0,0.275
20395,0,0.1625
20396,0,0.0575
20397,0,0.2625
20398,0,0.1875
20399,0,0.0025
20400,0,0.0325
20401,0,0.0975
20402,0,0.0825
20403,1,0.1875
20404,0,0.095
20405,0,0.0775
20406,0,0.055
20407,0,0.1625
20408,1,0.0575
20409,0,0.0675
20410,0,0.075
20411,0,0.06
20412,0,0.0325
20413,0,0.11
20414,0,0.055
20415,0,0.0875
20416,0,0.165
20417,0,0.1175
20418,0,0.125
20419,0,0.0275
20420,0,0.0175
20421,0,0.155
20422,0,0.135
20423,0,0.095
20424,0,0.1125
20425,0,0.0225
20426,0,0.0725
20427,0,0.0325
20428,0,0.1175
20429,0,0.22
20430,0,0.0975
20431,0,0.1525
20432,0,0.055
20433,0,0.05
20434,0,0.2525
20435,0,0.185
20436,0,0.03
20437,0,0.0975
20438,0,0.1625
20439,0,0.06
20440,0,0.12
20441,0,0.0675
20442,0,0.035
20443,0,0.01
20444,0,0.015
20445,0,0.1025
20446,0,0.055
20447,0,0.07
20448,1,0.07
20449,0,0.065
20450,0,0.1
20451,0,0.2875
20452,0,0.03
20453,0,0.06
20454,0,0.08
20455,0,0.0325
20456,0,0.0675
20457,0,0.1425
20458,0,0.1425
20459,0,0.0575
20460,0,0.04
20461,0,0.1125
20462,0,0.1075
20463,1,0.18
20464,0,0.1675
20465,0,0.05
20466,1,0.21
20467,0,0.17
20468,0,0.055
20469,0,0.0775
20470,0,0.18
20471,0,0.045
20472,0,0.0575
20473,0,0.1225
20474,0,0.1025
20475,0,0.145
20476,0,0.025
20477,0,0.1325
20478,0,0.1825
20479,0,0.195
20480,0,0.015
20481,0,0.0425
20482,1,0.01
20483,0,0.0175
20484,0,0.045
20485,0,0.01
20486,0,0.0575
20487,0,0.0225
20488,1,0.0475
20489,0,0.1275
20490,0,0.2175
20491,0,0.01
20492,0,0.06
20493,0,0.0125
20494,0,0.015
20495,0,0.055
20496,0,0.1375
20497,0,0.1325
20498,1,0.0275
20499,0,0.08
20500,0,0.05
20501,0,0.1475
20502,0,0.0675
20503,0,0.1525
20504,0,0.0925
20505,0,0.0825
20506,1,0.2425
20507,0,0.095
20508,0,0.085
20509,0,0.0725
20510,0,0.0925
20511,0,0.1425
20512,1,0.1725
20513,0,0.145
20514,0,0.1125
20515,0,0.0375
20516,0,0.025
20517,0,0.2525
20518,0,0.095
20519,0,0.2075
20520,0,0.0925
20521,0,0.165
20522,0,0.0775
20523,1,0.0925
20524,0,0.105
20525,1,0.1625
20526,0,0.0925
20527,0,0.03
20528,0,0.055
20529,0,0.055
20530,0,0.085
20531,0,0.03
20532,0,0.04
20533,0,0.18
20534,0,0.1025
20535,0,0.0375
20536,0,0.0125
20537,0,0.035
20538,0,0.0175
20539,0,0.025
20540,0,0.0375
20541,0,0.0925
20542,0,0.105
20543,0,0.0675
20544,0,0.11
20545,0,0.13
20546,0,0.145
20547,0,0.025
20548,0,0.1275
20549,0,0.01
20550,0,0.1675
20551,0,0.035
20552,0,0.0075
20553,0,0.105
20554,0,0.125
20555,0,0.0675
20556,1,0.4
20557,0,0.1
20558,0,0.1
20559,0,0.045
20560,0,0.0375
20561,0,0.0625
20562,0,0.07
20563,0,0.0325
20564,0,0.17
20565,0,0.0425
20566,0,0.045
20567,0,0.2025
20568,0,0.045
20569,0,0.0675
20570,0,0.08
20571,0,0.0825
20572,0,0.03
20573,0,0.165
20574,0,0.175
20575,0,0.03
20576,0,0.1075
20577,0,0.23
20578,0,0.1325
20579,0,0.04
20580,0,0.1025
20581,0,0.0775
20582,0,0.0825
20583,0,0.105
20584,0,0.1625
20585,0,0.0825
20586,0,0.11
20587,0,0.04
20588,0,0.11
20589,0,0.0475
20590,0,0.055
20591,0,0.085
20592,0,0.16
20593,0,0.025
20594,0,0.05
20595,0,0.065
20596,0,0.0675
20597,0,0.03
20598,0,0.0275
20599,0,0.0575
20600,0,0.045
20601,0,0.1025
20602,0,0.0725
20603,0,0.0375
20604,0,0.0375
20605,0,0.1125
20606,1,0.0875
20607,0,0.0925
20608,0,0.02
20609,0,0.1075
20610,1,0.1775
20611,0,0.07
20612,0,0.0125
20613,0,0.0175
20614,0,0.145
20615,0,0.2225
20616,0,0.075
20617,0,0.105
20618,1,0.2075
20619,0,0.0475
20620,0,0.05
20621,0,0.04
20622,0,0.21
20623,0,0.0825
20624,0,0.055
20625,0,0.0725
20626,0,0.055
20627,1,0.1125
20628,0,0.01
20629,0,0.0875
20630,0,0.02
20631,0,0.105
20632,0,0.08
20633,0,0.0975
20634,0,0.2275
20635,0,0.105
20636,0,0.015
20637,0,0.0375
20638,0,0.0875
20639,0,0.08
20640,0,0.2325
20641,0,0.0125
20642,1,0.1225
20643,0,0.0575
20644,0,0.235
20645,0,0.0125
20646,0,0.065
20647,0,0.135
20648,0,0.0375
20649,0,0.0675
20650,0,0.0825
20651,0,0.0175
20652,0,0.0825
20653,0,0.0125
20654,0,0.05
20655,0,0.06
20656,0,0.0575
20657,0,0.0625
20658,0,0.0675
20659,0,0.0525
20660,0,0.1125
20661,0,0.0725
20662,0,0.12
20663,0,0.1325
20664,0,0.2725
20665,0,0.21
20666,0,0.0525
20667,0,0.0575
20668,0,0.0975
20669,0,0.165
20670,0,0.06
20671,1,0.0175
20672,0,0.0125
20673,0,0.11
20674,0,0.0825
20675,0,0.12
20676,0,0.1325
20677,0,0.1
20678,0,0.0475
20679,0,0.1025
20680,0,0.04
20681,0,0.325
20682,0,0.1425
20683,0,0.12
20684,0,0.1275
20685,0,0.12
20686,0,0.0275
20687,0,0.145
20688,0,0.04
20689,1,0.115
20690,1,0.2325
20691,0,0.1975
20692,0,0.05
20693,0,0.0625
20694,0,0.045
20695,0,0.025
20696,0,0.0375
20697,0,0.0875
20698,0,0.08
20699,0,0.0275
20700,0,0.0575
20701,0,0.135
20702,0,0.015
20703,0,0.0675
20704,0,0.06
20705,0,0.2125
20706,0,0.2275
20707,0,0.0225
20708,0,0.18
20709,0,0.04
20710,0,0.11
20711,0,0.1425
20712,0,0.03
20713,0,0.07
20714,0,0.17
20715,0,0.05
20716,1,0.0525
20717,0,0.0875
20718,1,0.13
20719,0,0.0525
20720,0,0.015
20721,0,0.2
20722,0,0.0625
20723,0,0.0925
20724,0,0.0975
20725,0,0.06
20726,0,0.05
20727,0,0.04
20728,0,0.11
20729,0,0.0675
20730,1,0.0575
20731,0,0.0275
20732,0,0.0775
20733,0,0.08
20734,0,0.055
20735,0,0.0925
20736,0,0.1375
20737,0,0.06
20738,0,0.0825
20739,0,0.0525
20740,0,0.1725
20741,0,0.105
20742,1,0.1425
20743,0,0.03
20744,0,0.0125
20745,0,0.04
20746,0,0.035
20747,0,0.14
20748,0,0.0675
20749,1,0.0475
20750,0,0.1625
20751,0,0.08
20752,0,0.0825
20753,0,0.0425
20754,0,0.1375
20755,0,0.06
20756,0,0.0375
20757,0,0.155
20758,0,0.1275
20759,0,0.2725
20760,0,0.1025
20761,0,0.035
20762,0,0.0275
20763,0,0.0425
20764,0,0.03
20765,0,0.0825
20766,0,0.075
20767,0,0.0125
20768,0,0.015
20769,0,0.025
20770,1,0.0675
20771,0,0.02
20772,1,0.0525
20773,0,0.2225
20774,0,0.085
20775,0,0.08
20776,0,0.0075
20777,0,0.0725
20778,1,0.0575
20779,0,0.0625
20780,0,0.0925
20781,0,0.05
20782,0,0.0575
20783,0,0.045
20784,0,0.18
20785,0,0.1825
20786,0,0.1275
20787,0,0.08
20788,0,0.0525
20789,0,0.025
20790,0,0.04
20791,0,0.1
20792,1,0.04
20793,0,0.0225
20794,0,0.0075
20795,0,0.1225
20796,0,0.025
20797,0,0.035
20798,0,0.04
20799,0,0.13
20800,0,0.045
20801,0,0.05
20802,0,0.12
20803,0,0.095
20804,0,0.14
20805,0,0.2725
20806,0,0.0825
20807,0,0.1825
20808,0,0.1025
20809,0,0.11
20810,0,0.055
20811,0,0.1075
20812,0,0.0
20813,0,0.0375
20814,0,0.0325
20815,0,0.0175
20816,0,0.0475
20817,0,0.285
20818,0,0.145
20819,0,0.105
20820,0,0.0575
20821,0,0.07
20822,0,0.1425
20823,0,0.0725
20824,0,0.0925
20825,0,0.065
20826,0,0.1725
20827,0,0.0225
20828,1,0.0875
20829,0,0.0725
20830,1,0.195
20831,0,0.045
20832,0,0.0325
20833,0,0.0375
20834,1,0.06
20835,0,0.09
20836,0,0.0775
20837,0,0.11
20838,0,0.085
20839,0,0.0725
20840,0,0.2525
20841,0,0.0625
20842,0,0.0275
20843,0,0.0775
20844,0,0.0375
20845,0,0.105
20846,0,0.0475
20847,1,0.0925
20848,0,0.0775
20849,0,0.0425
20850,0,0.1175
20851,0,0.07
20852,0,0.265
20853,0,0.05
20854,1,0.105
20855,0,0.12
20856,0,0.1625
20857,0,0.0175
20858,0,0.1075
20859,0,0.2075
20860,0,0.0625
20861,0,0.06
20862,0,0.0675
20863,0,0.05
20864,0,0.03
20865,1,0.1725
20866,0,0.0175
20867,0,0.025
20868,0,0.0675
20869,0,0.12
20870,0,0.0075
20871,0,0.1025
20872,0,0.06
20873,0,0.015
20874,0,0.1075
20875,0,0.0575
20876,0,0.065
20877,0,0.02
20878,0,0.02
20879,0,0.0425
20880,0,0.0275
20881,0,0.0525
20882,0,0.0525
20883,0,0.0375
20884,0,0.04
20885,0,0.0725
20886,0,0.045
20887,0,0.0425
20888,0,0.0975
20889,0,0.0975
20890,0,0.0425
20891,0,0.0775
20892,0,0.4075
20893,0,0.2675
20894,0,0.105
20895,0,0.03
20896,1,0.0925
20897,0,0.0475
20898,0,0.0325
20899,0,0.0725
20900,0,0.09
20901,0,0.0425
20902,0,0.0325
20903,1,0.3175
20904,0,0.0675
20905,0,0.1175
20906,0,0.0575
20907,0,0.015
20908,0,0.0525
20909,0,0.0925
20910,0,0.0475
20911,0,0.1525
20912,0,0.135
20913,0,0.0575
20914,0,0.05
20915,0,0.0575
20916,0,0.1125
20917,0,0.2625
20918,0,0.03
20919,0,0.1075
20920,1,0.16
20921,0,0.0875
20922,0,0.0775
20923,0,0.17
20924,0,0.0625
20925,0,0.045
20926,0,0.175
20927,0,0.0625
20928,0,0.065
20929,0,0.1575
20930,0,0.025
20931,0,0.0625
20932,0,0.09
20933,0,0.0975
20934,0,0.0675
20935,0,0.0525
20936,0,0.1325
20937,0,0.0375
20938,0,0.1225
20939,0,0.07
20940,0,0.0775
20941,0,0.05
20942,0,0.135
20943,0,0.1175
20944,0,0.01
20945,0,0.04
20946,0,0.05
20947,0,0.05
20948,0,0.085
20949,0,0.02
20950,0,0.095
20951,0,0.4275
20952,0,0.0675
20953,0,0.0625
20954,0,0.0625
20955,0,0.155
20956,0,0.1025
20957,0,0.145
20958,0,0.0775
20959,0,0.015
20960,0,0.0925
20961,0,0.0925
20962,0,0.0725
20963,0,0.1725
20964,0,0.1325
20965,0,0.0875
20966,0,0.1525
20967,0,0.055
20968,0,0.2275
20969,0,0.04
20970,0,0.055
20971,0,0.0375
20972,0,0.1925
20973,0,0.1225
20974,0,0.0425
20975,0,0.035
20976,0,0.08
20977,0,0.0325
20978,0,0.1225
20979,0,0.04
20980,0,0.1075
20981,0,0.0275
20982,0,0.015
20983,0,0.07
20984,0,0.18
20985,0,0.05
20986,0,0.095
20987,0,0.07
20988,0,0.0825
20989,0,0.0675
20990,0,0.2825
20991,1,0.0825
20992,0,0.09
20993,0,0.08
20994,0,0.2375
20995,0,0.0675
20996,0,0.18
20997,0,0.155
20998,0,0.07
20999,0,0.0225
21000,1,0.0575
21001,0,0.15
21002,0,0.075
21003,0,0.09
21004,0,0.025
21005,0,0.0725
21006,0,0.04
21007,0,0.0975
21008,0,0.19
21009,0,0.0675
21010,0,0.0425
21011,1,0.0875
21012,0,0.0325
21013,1,0.32
21014,0,0.08
21015,0,0.1175
21016,0,0.2225
21017,0,0.0925
21018,0,0.055
21019,0,0.0225
21020,0,0.065
21021,0,0.09
21022,0,0.105
21023,0,0.025
21024,0,0.025
21025,0,0.0475
21026,0,0.135
21027,0,0.1375
21028,0,0.1175
21029,0,0.0625
21030,0,0.03
21031,0,0.0375
21032,1,0.11
21033,0,0.1675
21034,0,0.0825
21035,0,0.1325
21036,0,0.1025
21037,0,0.195
21038,0,0.0625
21039,0,0.05
21040,0,0.1275
21041,0,0.0775
21042,0,0.0275
21043,0,0.045
21044,0,0.1775
21045,0,0.0875
21046,0,0.0875
21047,0,0.1425
21048,0,0.0425
21049,0,0.0325
21050,0,0.04
21051,0,0.045
21052,0,0.13
21053,0,0.0175
21054,0,0.075
21055,0,0.1825
21056,0,0.0575
21057,0,0.0725
21058,0,0.065
21059,0,0.18
21060,0,0.055
21061,0,0.025
21062,0,0.07
21063,0,0.045
21064,0,0.0925
21065,0,0.175
21066,0,0.11
21067,0,0.135
21068,0,0.0325
21069,0,0.045
21070,0,0.3225
21071,0,0.09
21072,0,0.0225
21073,1,0.3725
21074,0,0.03
21075,0,0.0325
21076,0,0.1275
21077,1,0.0325
21078,0,0.065
21079,0,0.035
21080,0,0.0875
21081,0,0.0625
21082,0,0.1275
21083,0,0.015
21084,0,0.0375
21085,0,0.025
21086,0,0.025
21087,1,0.155
21088,1,0.05
21089,0,0.0525
21090,0,0.16
21091,0,0.0875
21092,0,0.0475
21093,0,0.08
21094,1,0.2525
21095,0,0.04
21096,0,0.175
21097,0,0.0775
21098,0,0.02
21099,0,0.0625
21100,0,0.025
21101,0,0.3525
21102,0,0.0775
21103,0,0.085
21104,0,0.165
21105,1,0.365
21106,0,0.0625
21107,0,0.0275
21108,0,0.2175
21109,0,0.02
21110,0,0.0175
21111,0,0.095
21112,0,0.0425
21113,0,0.0375
21114,0,0.0575
21115,0,0.02
21116,0,0.13
21117,0,0.015
21118,0,0.05
21119,0,0.0375
21120,0,0.0125
21121,0,0.125
21122,0,0.0475
21123,0,0.025
21124,0,0.0525
21125,0,0.05
21126,1,0.1625
21127,0,0.095
21128,0,0.0175
21129,0,0.1225
21130,0,0.0725
21131,0,0.0575
21132,0,0.0675
21133,0,0.03
21134,0,0.1925
21135,0,0.0575
21136,0,0.0275
21137,0,0.01
21138,0,0.0825
21139,0,0.06
21140,0,0.08
21141,1,0.1075
21142,0,0.0925
21143,0,0.0725
21144,1,0.3525
21145,0,0.0875
21146,0,0.0475
21147,1,0.2625
21148,0,0.03
21149,1,0.1725
21150,0,0.0275
21151,0,0.1575
21152,0,0.01
21153,0,0.1225
21154,0,0.035
21155,0,0.165
21156,0,0.1075
21157,1,0.145
21158,0,0.045
21159,0,0.115
21160,0,0.225
21161,0,0.0625
21162,0,0.1175
21163,0,0.04
21164,1,0.1025
21165,1,0.0875
21166,0,0.0575
21167,0,0.0325
21168,0,0.01
21169,0,0.06
21170,0,0.11
21171,0,0.1275
21172,0,0.1175
21173,1,0.29
21174,0,0.0175
21175,0,0.15
21176,0,0.0125
21177,1,0.1525
21178,0,0.1975
21179,0,0.11
21180,0,0.07
21181,0,0.13
21182,0,0.075
21183,0,0.06
21184,0,0.175
21185,0,0.0925
21186,0,0.085
21187,0,0.0475
21188,1,0.075
21189,0,0.0975
21190,0,0.11
21191,0,0.0375
21192,1,0.1675
21193,0,0.0725
21194,1,0.08
21195,1,0.1025
21196,0,0.0025
21197,0,0.0725
21198,0,0.0875
21199,0,0.025
21200,1,0.24
21201,0,0.0775
21202,1,0.1475
21203,0,0.09
21204,0,0.045
21205,0,0.075
21206,0,0.1325
21207,0,0.01
21208,0,0.015
21209,0,0.0175
21210,0,0.1025
21211,0,0.06
21212,0,0.05
21213,0,0.0575
21214,0,0.26
21215,0,0.055
21216,0,0.12
21217,1,0.075
21218,0,0.03
21219,0,0.0725
21220,0,0.02
21221,0,0.135
21222,1,0.08
21223,0,0.19
21224,0,0.125
21225,0,0.11
21226,0,0.0875
21227,0,0.1
21228,1,0.0225
21229,0,0.0575
21230,1,0.0775
21231,0,0.1425
21232,0,0.0725
21233,0,0.1725
21234,0,0.095
21235,0,0.0275
21236,0,0.09
21237,0,0.0875
21238,1,0.0725
21239,0,0.065
21240,0,0.14
21241,0,0.0775
21242,0,0.315
21243,0,0.1275
21244,0,0.0275
21245,0,0.045
21246,0,0.1175
21247,0,0.04
21248,0,0.0525
21249,0,0.04
21250,0,0.0225
21251,0,0.06
21252,1,0.1125
21253,0,0.0375
21254,0,0.0975
21255,0,0.0475
21256,0,0.3775
21257,0,0.0425
21258,0,0.105
21259,0,0.055
21260,0,0.0575
21261,1,0.1
21262,0,0.09
21263,0,0.08
21264,0,0.0675
21265,0,0.045
21266,0,0.0475
21267,0,0.085
21268,0,0.2375
21269,0,0.0725
21270,0,0.1275
21271,0,0.1025
21272,0,0.2075
21273,0,0.09
21274,0,0.0725
21275,0,0.05
21276,1,0.0625
21277,0,0.065
21278,0,0.03
21279,0,0.0775
21280,0,0.0475
21281,1,0.1675
21282,0,0.07
21283,0,0.04
21284,0,0.05
21285,0,0.135
21286,0,0.25
21287,0,0.145
21288,0,0.3025
21289,0,0.0825
21290,0,0.045
21291,0,0.0625
21292,1,0.035
21293,0,0.085
21294,0,0.0675
21295,0,0.0225
21296,0,0.075
21297,0,0.02
21298,0,0.035
21299,0,0.065
21300,0,0.07
21301,0,0.0275
21302,0,0.09
21303,0,0.1525
21304,0,0.0725
21305,0,0.09
21306,0,0.0125
21307,0,0.085
21308,0,0.185
21309,0,0.0125
21310,1,0.0975
21311,0,0.0325
21312,0,0.175
21313,0,0.08
21314,0,0.07
21315,0,0.0725
21316,0,0.0575
21317,0,0.04
21318,0,0.0525
21319,0,0.055
21320,0,0.03
21321,0,0.1025
21322,0,0.09
21323,0,0.0625
21324,0,0.0375
21325,0,0.0275
21326,0,0.07
21327,0,0.0775
21328,0,0.1875
21329,0,0.0125
21330,0,0.1425
21331,0,0.0425
21332,0,0.0225
21333,0,0.035
21334,0,0.1425
21335,0,0.045
21336,0,0.0825
21337,0,0.0475
21338,0,0.0275
21339,0,0.055
21340,0,0.0225
21341,0,0.09
21342,0,0.0275
21343,0,0.0175
21344,0,0.0825
21345,0,0.165
21346,0,0.2
21347,0,0.06
21348,0,0.025
21349,0,0.11
21350,0,0.0975
21351,0,0.0625
21352,0,0.0575
21353,0,0.0875
21354,0,0.0775
21355,0,0.005
21356,1,0.1425
21357,0,0.0325
21358,0,0.115
21359,0,0.065
21360,0,0.1825
21361,0,0.0625
21362,0,0.0725
21363,0,0.075
21364,0,0.1575
21365,0,0.105
21366,0,0.0975
21367,0,0.005
21368,0,0.04
21369,0,0.24
21370,0,0.0425
21371,0,0.1325
21372,0,0.0375
21373,0,0.0175
21374,0,0.0575
21375,0,0.025
21376,0,0.0625
21377,0,0.0175
21378,0,0.0775
21379,0,0.0325
21380,0,0.045
21381,0,0.07
21382,0,0.065
21383,0,0.0325
21384,0,0.1625
21385,0,0.1375
21386,0,0.025
21387,0,0.0125
21388,0,0.025
21389,0,0.07
21390,0,0.06
21391,0,0.0375
21392,1,0.0075
21393,0,0.12
21394,0,0.04
21395,0,0.0075
21396,0,0.035
21397,0,0.045
21398,0,0.02
21399,0,0.0775
21400,0,0.2075
21401,0,0.0225
21402,0,0.095
21403,0,0.03
21404,0,0.0375
21405,1,0.1425
21406,0,0.0325
21407,0,0.0275
21408,0,0.045
21409,0,0.0425
21410,0,0.09
21411,0,0.1525
21412,0,0.0175
21413,1,0.0725
21414,0,0.0325
21415,0,0.0425
21416,1,0.14
21417,0,0.0725
21418,0,0.025
21419,0,0.0225
21420,0,0.0975
21421,0,0.2575
21422,0,0.13
21423,0,0.055
21424,0,0.0875
21425,0,0.07
21426,1,0.135
21427,0,0.0375
21428,0,0.1475
21429,0,0.1175
21430,0,0.095
21431,0,0.035
21432,0,0.1075
21433,0,0.075
21434,0,0.0325
21435,0,0.0725
21436,0,0.0375
21437,0,0.005
21438,0,0.06
21439,0,0.1025
21440,1,0.125
21441,0,0.0975
21442,0,0.095
21443,0,0.0525
21444,0,0.0375
21445,0,0.0375
21446,0,0.055
21447,0,0.1175
21448,0,0.0525
21449,0,0.0275
21450,0,0.0675
21451,0,0.0775
21452,0,0.115
21453,0,0.28
21454,0,0.0725
21455,0,0.0175
21456,0,0.05
21457,0,0.04
21458,0,0.035
21459,0,0.1625
21460,0,0.0825
21461,0,0.0625
21462,0,0.12
21463,1,0.095
21464,0,0.045
21465,0,0.0375
21466,0,0.015
21467,1,0.3475
21468,1,0.0275
21469,0,0.0275
21470,0,0.065
21471,0,0.04
21472,0,0.0425
21473,0,0.0225
21474,0,0.0375
21475,0,0.1775
21476,0,0.1175
21477,0,0.08
21478,0,0.215
21479,0,0.065
21480,0,0.0375
21481,0,0.255
21482,0,0.01
21483,0,0.0625
21484,0,0.0675
21485,0,0.07
21486,0,0.07
21487,0,0.0625
21488,0,0.075
21489,0,0.005
21490,0,0.1625
21491,0,0.03
21492,0,0.0375
21493,0,0.0575
21494,0,0.015
